name,MW,time
!5Y3_5H8E_A,420.491,17911
!5Y4_5H8G_A,457.615,32647
!5Y6_5HBE_A,448.923,22094
!5Z5_2JAV_A,329.781,8820
!605_3D4L_A,353.385,15405
!609_2ZV2_A,331.429,45219
!60K_4FKU_A,359.337,9518
!610_3OE4_A,465.437,40581
!611_3OE5_A,448.427,25367
!61E_3BIZ_A,491.043,51023
!62D_3TLL_A,270.374,30895
!62K_4FKW_A,416.451,12448
!62V_5HM0_A,308.762,11607
!62W_5HKO_A,182.172,658
!637_3NW9_A,520.489,37481
!642_3EWJ_B,463.504,33929
!643_3FXV_A,557.488,29116
!646_2YND_A,500.465,27225
!64U_3DUX_H,392.943,27767
!651_4EA0_A,280.384,19775
!655_1O2I_A,346.467,24536
!656_1O2K_A,334.456,19580
!65B_3MEC_A,435.277,9442
!662_3NWE_A,561.584,39508
!663_2P3U_B,554.876,16391
!66T_4WUN_A,464.58,24620
!675_4FU9_A,290.339,12837
!676_4BZO_A,413.488,30579
!677_3HAB_A,405.478,38681
!680_1TX2_A,189.173,5655
!683_4GKM_A,269.252,6455
!689_1ZKY_A,288.381,29152
!696_1O3G_A,328.387,19016
!698_2JC1_A,457.562,23922
!699_2JC0_A,467.458,24612
!6AD_4PXZ_A,478.332,45618
!6C6_4KXL_A,421.386,51070
!6CF_4F5N_A,501.165,28298
!6CP_1H1R_A,365.901,28825
!6CR_4DAE_A,301.686,20003
!6CS_2VPO_A,157.147,4958
!6DJ_3WF4_A,261.361,16422
!6F0_4OWO_A,154.119,1865
!6GO_3FO6_A,173.216,13351
!6IP_2OHP_A,238.308,8798
!6J0_4D33_A,331.411,12753
!6LV_4CWN_A,348.463,30827
!6MD_4LMP_A,290.339,38036
!6MR_2OW0_A,554.441,29087
!6N0_5AKE_A,378.393,17255
!6N4_5AKJ_A,195.261,5716
!6NF_5AKI_A,261.386,15344
!6NH_2FLB_H,333.452,33573
!6NM_5AKH_A,294.295,11904
!6NX_5AKZ_A,156.225,3695
!6OD_4I25_A,140.117,283
!6OH_4I2R_A,141.101,311
!6P3_4I8X_A,198.197,7019
!6PG_3Q7I_A,273.111,532
!6PN_4BNH_A,270.366,7441
!6PR_2H3E_A,251.111,507
!6QM_2YI6_A,342.412,13276
!6SC_2R3R_A,380.241,14323
!6T9_4J0T_A,408.374,14777
!6TZ_5ALV_A,162.164,6195
!6UI_4USF_A,301.342,19363
!6UP_4FUD_A,186.233,5941
!6X1_3KVK_A,324.139,7301
!6XC_5A5Q_A,267.39,24649
!6XE_3ZBX_A,365.427,25131
!6Z1_5A7P_A,338.294,11070
!701_2JH0_D,461.983,21663
!705_3HVJ_A,563.557,39582
!706_3EFL_A,373.451,12376
!709_1ZSJ_A,320.365,11342
!711_1QBO_A,465.654,38645
!714_3EFQ_A,392.301,5833
!715_1X70_A,412.353,25010
!721_3DYH_A,336.195,6631
!723_3LPT_A,320.791,20790
!735_2P54_A,477.476,15764
!73B_4BJX_A,433.907,19612
!743_3QSB_A,434.503,25202
!746_4Y95_A,579.689,24391
!751_4ANV_A,516.611,23983
!75D_4NNS_A,283.406,3200
!762_1O2N_A,371.884,27186
!76D_4NNT_A,247.353,2998
!76E_5APK_A,528.904,16773
!770_2Z2W_A,389.791,26963
!775_5BWV_A,341.795,11056
!778_1S63_B,406.888,15232
!77F_3SAA_B,566.708,28719
!783_1O2T_A,357.405,20245
!786_3O64_B,562.662,30507
!78H_2Y5S_A,313.291,9049
!78J_5A81_A,379.56,42624
!78M_4AFK_A,314.46,1023
!78P_3KJD_A,245.3,12803
!796_2GU8_A,437.366,18228
!798_3FUN_A,364.481,17857
!79M_4UYO_B,328.487,596
!79Z_4TLR_A,446.492,20126
!7AH_4CGN_A,352.425,18755
!7CE_4C4F_A,315.39,19935
!7DE_1Y2K_A,293.318,14337
!7F5_4D32_A,344.45,14169
!7HV_4FPL_A,284.16,3544
!7I1_4B11_A,415.504,25072
!7I2_1FOJ_B,213.237,12921
!7IG_2IKO_A,356.392,11687
!7IP_2OHQ_A,305.394,10710
!7KW_4C3F_A,318.396,14886
!7L5_4UWJ_A,515.488,26794
!7MC_3R9G_A,569.526,55095
!7MD_3TLC_A,528.498,55915
!7MN_3PR2_B,432.344,13457
!7MR_2OW1_A,404.361,14467
!7NH_2FLR_H,358.393,19685
!7PP_3NMQ_A,414.909,12598
!7QN_5FQT_A,365.465,14847
!7RA_1L5M_A,346.213,23847
!7RP_1L5L_A,339.262,34991
!7SB_4CL6_A,278.737,12018
!7TJ_4V26_A,570.947,19713
!7UZ_4CIB_A,198.216,4652
!7WH_5A7O_A,301.274,9830
!7X1_2VWU_A,471.957,21009
!7X2_2VWW_A,430.842,11645
!7X3_2VWV_A,417.846,10243
!7X4_2VWX_A,419.842,11048
!7X5_2VWY_A,418.854,10820
!7X6_2VWZ_A,433.869,12165
!7X7_2VX0_A,425.868,14833
!7X8_2VX1_A,383.788,10984
!7XY_2OZ5_A,582.11,18497
!7YG_4ACC_A,442.515,16259
!802_1O35_A,280.341,18283
!80O_4UFX_A,369.438,14608
!812_3FUI_A,283.388,14137
!824_1X8B_A,341.424,40360
!825_3CWE_A,493.235,13190
!829_3KE1_A,351.358,30483
!82B_4BKY_A,553.474,27110
!82E_5FL5_A,339.413,10943
!839_2IN6_A,399.376,29049
!83T_4CLB_A,410.529,21570
!840_3I8P_A,454.449,62537
!841_5EZH_A,288.388,14470
!842_4I0J_A,483.573,28934
!849_2Y1W_A,392.574,34857
!851_3GTA_A,505.695,41588
!855_3HMM_A,313.356,14176
!857_2QU6_A,508.977,24310
!85Z_5AK2_A,429.417,17629
!861_4G50_A,491.597,19569
!879_3L38_A,454.931,19464
!87T_5AJY_A,376.516,32830
!882_2Q1L_A,580.662,36925
!88A_4AQC_A,449.525,20996
!88N_4AJO_A,495.548,17427
!88R_4AJJ_B,252.22,3834
!88V_4AJN_A,496.536,17756
!88W_4AJL_A,306.383,9266
!894_2UWP_A,449.973,21866
!895_2UWL_A,447.957,21395
!89P_3P89_A,532.394,23398
!8AC_3QXH_A,159.226,335
!8C5_3DPK_A,491.605,23833
!8CX_3PNH_A,393.494,25354
!8DG_1WUR_A,522.172,41541
!8DQ_4CFL_A,307.366,19643
!8DX_3FVK_A,274.247,13433
!8E9_4CD1_A,407.419,11369
!8EP_3FVO_A,290.247,15694
!8GT_1WUQ_A,538.172,46076
!8HC_4LV4_A,187.152,5541
!8HG_3F10_A,283.241,18132
!8HQ_4BIS_A,187.152,5461
!8I1_3IOP_A,482.554,30727
!8IP_2OHR_A,277.344,10128
!8ME_4GV0_A,330.425,23477
!8NC_2XC0_A,550.575,27739
!8OG_3ZR0_A,365.237,38577
!8P3_4CGD_A,266.271,8222
!8PC_3FNE_A,346.207,8272
!8PR_4JLT_A,330.373,18951
!8T3_4BFD_A,372.824,21175
!8V1_5AK0_A,416.496,24579
!8XQ_4JHT_A,187.152,5520
!8Y6_2YOJ_A,509.566,67550
!905_1YGC_H,546.591,18358
!907_1O3I_A,354.285,19114
!910_2QBR_A,460.298,11959
!916_4EXG_A,459.664,24802
!919_3QRJ_A,557.619,28431
!91B_4ABG_A,207.315,9866
!91F_4BUA_A,276.397,16855
!920_4KSG_A,462.607,70019
!928_3EJ2_A,222.674,8069
!92P_3ZLS_A,185.243,12364
!930_2Y82_A,488.982,28434
!937_2YAC_A,538.566,30159
!93G_4CB5_A,343.317,12329
!94M_3O6O_A,327.833,19458
!951_3KVM_A,339.752,10452
!956_3L5T_A,386.511,28302
!957_4I0I_A,451.593,21481
!965_3IPQ_A,582.052,22435
!985_3F2A_A,338.404,15604
!987_4Y7A_A,480,32916
!988_3G58_A,341.363,16192
!98P_3QWC_H,402.918,22079
!990_4U93_A,379.388,15986
!991_1O2Q_A,370.853,20353
!993_2P3T_B,570.899,18009
!994_2P2H_A,430.459,14904
!996_4EWO_A,441.629,24966
!99P_3P17_H,353.438,21361
!99T_4IJI_A,377.37,1102
!9AM_1F8D_A,290.27,13464
!9B6_4BW4_A,471.389,29548
!9BD_3H9O_A,365.386,20465
!9DX_3FVN_A,274.247,13584
!9F9_4UYE_A,394.467,15196
!9FK_4BF1_A,355.414,19076
!9GP_3G2J_A,237.207,11461
!9HL_4D37_A,338.402,21297
!9JZ_3HL5_A,507.648,44180
!9KQ_4BNU_B,277.324,16571
!9MJ_4UCS_A,197.195,8037
!9NS_4CED_B,533.549,22976
!9OD_3BFB_A,183.224,341
!9PA_4CJL_A,378.463,12794
!9PC_4DXD_A,355.747,9890
!9RA_4K6I_A,347.47,11327
!9UN_4B7P_A,455.441,21731
!9UP_4FUG_A,244.269,7245
!9VU_4BQH_A,404.211,12481
!9W7_4D43_A,311.693,6509
!9X3_4UCP_A,222.327,10095
!9ZE_4LM3_A,178.185,4602
!A04_2Q94_A,271.169,10007
!A09_3T5U_A,172.182,2036
!A11_3E6L_A,284.762,10512
!A12_4MAM_A,431.276,43989
!A14_2JB4_A,357.402,9564
!A18_2Q96_A,235.643,5281
!A1O_4LA7_A,372.481,10839
!A1R_4B1J_A,541.324,49883
!A21_3BZU_A,320.306,12325
!A28_3LFQ_A,315.317,13606
!A2K_4APU_B,503.674,58867
!A2P_1O0O_A,423.169,30190
!A3F_3MTF_A,352.384,13585
!A3P_2ZPT_X,423.169,27709
!A3S_4RR9_A,362.405,43904
!A3T_4RRM_A,377.44,50065
!A3V_4RSC_A,264.383,12155
!A49_3FRJ_B,454.506,28517
!A4D_3IOB_A,292.378,35281
!A5A_4XEM_A,427.477,46073
!A60_3O9E_A,575.717,39609
!A62_4CYP_A,408.318,19445
!A63_4L10_A,252.265,11295
!A64_4BS4_A,264.318,12088
!A68_3SA9_A,561.733,31455
!A6K_4CGL_A,408.341,22223
!A73_4KZU_A,301.135,11346
!A7B_3NHY_A,189.211,5283
!A8B_1ODC_A,453.642,18563
!A8V_4ZHK_A,264.36,10257
!A9N_4A9N_A,304.364,11235
!A9O_4A9O_A,187.238,6675
!A9P_4ALH_A,173.211,6116
!AA0_4AA0_A,540.636,29515
!AAM_1JHA_A,355.285,40791
!AAT_2I7C_A,425.549,32049
!AAX_1Y6B_A,477.555,21524
!AB3_3BHJ_A,292.4,21037
!AB4_2BZ5_A,460.33,17443
!AB8_1XDG_A,596.754,56901
!ABL_1NAA_A,339.296,41614
!ABQ_3RWP_A,461.491,24418
!ABY_1PL1_A,383.463,7223
!AC6_5CQ8_A,136.148,1725
!ACD_4QWT_C,303.459,533
!ACJ_3NKS_A,360.649,7813
!ACK_2YPE_A,337.269,43061
!ACP_3T10_A,501.176,31529
!ACV_1BK0_A,361.414,1065
!ACW_2IVI_B,373.425,1357
!AD0_2UVF_A,368.248,49143
!AD3_1HP0_A,274.317,33491
!AD6_2VGP_A,312.186,5667
!AD8_3CZY_A,244.332,24354
!ADI_1JX4_A,392.179,19002
!ADN_3UAW_A,276.313,33769
!ADP_2CNQ_A,433.249,42582
!AE4_2C2N_A,266.331,334
!AEF_4N7C_A,138.187,2716
!AEJ_1XQC_A,440.6,28334
!AES_3N33_A,204.242,4043
!AF8_3SAC_B,569.692,26907
!AFO_3PTY_A,262.343,3038
!AG0_3FRZ_A,503.636,25402
!AGI_5AUV_A,270.237,12191
!AGK_4UFI_A,148.16,5736
!AGP_2ZJ4_A,260.159,1040
!AGS_2OZE_A,527.278,41393
!AGV_4I71_A,288.367,35416
!AH0_4MO5_A,274.247,11867
!AHB_2OG7_A,148.117,382
!AHN_3PB8_X,153.182,989
!AHZ_1RP0_A,593.378,38643
!AIC_3NDV_A,349.405,31220
!AIR_4S28_A,294.178,17217
!AJ1_4AJ1_A,221.279,6272
!AJ4_4IUE_A,253.271,11947
!AJ6_4J21_A,284.74,11835
!AJ8_4J3M_A,312.727,12724
!AJD_3JUQ_A,299.164,10515
!AJH_3EIO_A,463.45,21074
!AJZ_3LS8_A,313.374,15018
!AK1_3D14_A,464.487,14472
!AK6_3DJ6_A,460.548,16194
!AKG_4GJZ_A,144.082,279
!ALJ_1W1V_A,254.309,12938
!ALR_1AZ1_A,254.218,7930
!AM1_1M5E_A,213.167,1679
!AM2_2OE5_B,543.609,116013
!AM3_2WC3_A,316.393,20165
!AM9_3BYO_A,531.631,38371
!AMG_4NDU_A,194.182,9426
!AMP_2GXQ_A,345.205,25077
!AMQ_3FAT_A,186.165,1715
!AMZ_2CNQ_A,336.195,17305
!AN0_3KZO_A,158.175,333
!AN2_3IED_A,432.264,41743
!ANH_3PLK_A,433.501,14072
!ANN_2B96_A,151.139,1881
!AO1_1R5G_A,346.487,13837
!AO5_1R58_A,359.871,6530
!AOB_4CM6_A,277.281,9037
!AOR_3KZN_A,173.19,352
!APC_3IP0_A,509.24,42809
!API_4WCK_A,190.197,702
!APR_5HOL_A,557.3,48872
!AQ2_4AWI_A,455.634,28596
!AQ3_4KKX_B,425.33,14797
!AQN_4C0X_A,287.267,5830
!AQZ_4A9Y_A,584.689,28389
!AR3_1P5Z_B,247.248,22191
!AR9_3DV1_A,439.632,23994
!ARL_1NQ7_A,339.491,4639
!ARW_2BOJ_A,164.156,7073
!AS0_2OVH_A,449.582,39488
!AS6_2XVD_A,511.636,16273
!AT1_1VSO_A,320.236,2193
!AT2_3E7M_A,264.343,10421
!AT6_3E68_A,281.332,7347
!ATP_3GAH_A,512.221,44872
!ATR_4KM0_A,510.205,45934
!ATU_1Q3W_A,301.34,18116
!ATZ_5PRC_L,215.683,2546
!AU1_4BRC_A,423.193,26855
!AU5_5AP0_A,453.557,23105
!AUB_5AM3_A,411.514,44721
!AUY_5FP8_A,247.293,5604
!AVD_3CEM_A,511.302,25702
!AVI_4PIO_A,188.247,1931
!AVJ_4X8E_A,202.274,1701
!AWF_4CCU_A,458.552,17294
!AX3_3BMN_A,166.184,4489
!AX4_3BMO_A,233.313,5463
!AX5_3BMQ_A,233.313,5582
!AXB_3DPE_A,545.631,45106
!AXF_2F3F_A,515.753,48970
!AXI_4AG8_A,395.541,24756
!AXW_3TYL_A,361.477,23373
!AXX_2PZI_A,264.343,8108
!AYH_3K5F_A,501.701,36050
!AYX_3N2P_A,335.315,9155
!AZ4_4JP4_A,536.48,21385
!AZ5_2XA4_A,352.798,16009
!AZ6_4JPA_A,485.516,21375
!AZM_1JD0_A,221.237,1011
!AZN_1OAR_H,319.266,6604
!AZY_2YXN_A,222.201,4289
!B01_3SHC_H,387.883,21282
!B03_3SI3_H,353.438,20910
!B08_2E99_A,430.284,18186
!B0D_3IJ8_A,200.137,7968
!B0T_4CEE_A,483.534,20968
!B21_2Q93_A,217.197,7073
!B28_2E9A_A,430.284,18180
!B29_2E98_A,444.268,23768
!B2D_3I5N_A,391.47,24580
!B2K_3B25_A,263.316,6321
!B2L_3B26_A,278.328,14421
!B2Z_5AE1_A,347.427,25619
!B32_3HA7_A,476.72,44963
!B37_3TVU_A,471.592,28977
!B3N_4BZ7_A,306.38,4283
!B3P_3WIJ_A,284.35,488
!B3Z_4B82_A,275.363,4366
!B40_3GKZ_A,150.241,4468
!B43_3GEN_A,379.518,29891
!B46_3G7E_A,427.543,21659
!B52_3H21_A,270.265,19434
!B59_3H2E_B,236.184,6960
!B5A_3UPZ_A,233.293,12329
!B5R_3B5R_A,416.754,10628
!B7G_2B50_A,278.342,11256
!B7H_5ALY_A,284.288,10927
!B7I_5DKN_A,416.515,17383
!B84_3IMX_A,544.709,28637
!B85_3IP8_A,170.102,2320
!B86_3IPX_A,249.239,20426
!B90_3KF4_A,443.441,19860
!B91_3KFA_A,558.557,23122
!B96_3FZS_A,528.665,25945
!B98_3FZ1_A,278.35,10698
!BAB_1C1T_A,352.521,38652
!BAU_3P0F_A,278.304,12760
!BAV_3DV5_A,488.726,30403
!BAX_3WZE_A,464.825,14595
!BB2_3UWB_A,384.49,4326
!BBE_4B5B_A,400.452,11017
!BC2_2VWC_A,558.663,39289
!BC5_5E28_A,247.293,8541
!BC6_2VW5_A,502.643,34790
!BCN_4HPJ_B,163.172,298
!BCV_2IVJ_A,359.398,1089
!BD0_3HEK_A,437.887,20487
!BDF_1OVP_A,180.156,6551
!BDH_1YBQ_A,269.234,2566
!BDR_3KSM_A,150.13,1962
!BE2_3T44_A,136.128,1740
!BES_3H8G_A,307.365,7572
!BEU_2JIW_A,217.242,9815
!BEY_3EBI_A,360.364,16229
!BFQ_2F94_F,316.205,509
!BFX_3K1W_A,598.953,22927
!BHE_4KC1_A,438.51,49471
!BHF_2HI4_A,272.297,16699
!BHG_1PPJ_A,264.315,11448
!BHN_3MZ9_A,384.383,11359
!BHS_1DMI_A,245.279,21953
!BHX_3BHX_A,278.153,522
!BHZ_3MVX_A,369.391,11287
!BI1_2BIK_B,429.619,41093
!BI2_1UU7_A,457.672,50335
!BI3_1UU9_A,403.581,44295
!BI5_1ZYJ_A,304.343,9104
!BI9_2JKK_A,468.936,14879
!BIA_1H1D_A,439.385,16291
!BIE_2CL5_A,258.206,6142
!BIG_4WKC_A,344.539,32113
!BIH_3GKN_A,286.281,6442
!BIK_1U5A_A,203.171,5637
!BIO_3QNA_A,246.287,21028
!BIR_3B7R_L,417.415,22965
!BIT_3MYK_X,292.332,16298
!BIX_3BI0_A,308.202,892
!BJ1_3L4T_A,364.39,4364
!BJC_3K5G_A,562.806,42563
!BJG_4D1S_A,522.085,25591
!BJZ_3M6F_A,535.358,26046
!BK1_3I7B_A,325.451,25654
!BK2_3I7C_A,317.388,17539
!BK3_3MWU_A,373.474,24240
!BK4_3T3V_A,342.459,27713
!BK5_3SXF_A,356.485,28620
!BK6_3T3U_A,398.545,36038
!BL0_3BL0_A,221.281,1067
!BL2_4IK2_A,230.281,430
!BL4_3BZ7_A,292.332,16297
!BL7_3BZ9_A,278.305,15220
!BLA_3F0L_A,580.63,24816
!BLF_4DIJ_A,587.603,53318
!BLG_1D0L_A,550.535,51753
!BLR_4I3B_A,590.71,48878
!BLS_2Z3I_A,427.479,31754
!BM3_2YHW_A,221.208,10273
!BMI_2OJ9_A,397.433,23625
!BMU_3O8T_A,306.791,7187
!BMZ_1GI1_A,253.279,12796
!BN1_1M5B_A,259.243,12470
!BNE_1MZC_B,477.642,27223
!BNF_1U3U_A,135.163,1972
!BNK_4QR4_A,358.864,13203
!BNL_3GZX_A,154.208,6089
!BO1_2HL4_A,333.338,24385
!BOW_3IBI_A,209.306,317
!BP2_1N24_A,311.185,13231
!BP5_2PXH_A,243.261,11722
!BP6_1LKD_A,254.089,7353
!BPG_1QHI_A,299.328,10353
!BPQ_3BLL_A,279.295,8922
!BPS_2DE4_A,217.264,7444
!BPY_1KW6_B,184.191,6582
!BPZ_2ZKC_A,268.35,9442
!BQM_3BQM_B,476.435,16167
!BQN_3BQN_B,568.531,18686
!BR6_3A8B_A,303.177,7922
!BRE_1D3G_A,356.369,18562
!BRL_1ZGY_A,357.427,15054
!BRN_3HIG_A,283.332,7969
!BRQ_2IZS_A,347.794,8242
!BRR_1RL4_A,187.193,353
!BS5_3RUX_A,579.694,64867
!BSI_1I76_A,392.448,17000
!BSM_3OWB_A,391.849,16565
!BSO_3WYP_B,259.302,9372
!BST_1WN6_A,442.47,35943
!BT5_1WQW_A,581.58,68233
!BTI_3TW6_B,228.311,8345
!BTM_3KB9_A,192.32,3242
!BTN_2F01_A,243.303,8711
!BTU_3UEQ_A,342.296,37593
!BU6_4BVD_A,358.819,11975
!BUR_4XNV_A,445.434,13011
!BV5_4BVC_A,381.391,13964
!BV7_4BV7_A,157.21,3950
!BWG_3ZL2_A,304.32,21257
!BX4_5E2K_A,247.293,8153
!BXB_3INJ_A,324.159,8727
!BXD_4D8C_A,591.678,35317
!BXQ_4D88_A,547.626,31872
!BYA_3FGD_A,192.191,2905
!BYE_3K3H_A,356.73,16041
!BYT_4M6V_A,372.483,13227
!BZ3_3IMC_A,147.174,4899
!BZ5_4B6Q_A,335.352,23182
!BZ8_2YI7_A,348.804,12675
!BZ9_3DA6_A,473.529,22699
!BZE_4KBE_A,187.201,6682
!BZS_4DUK_A,206.195,3620
!BZY_4MTB_A,399.487,18586
!C02_1KTT_B,429.579,26481
!C03_2P4Y_A,582.996,37059
!C0M_2O0U_A,473.61,24945
!C0P_2XHR_A,404.699,15231
!C14_5AX0_A,198.388,389
!C1E_2RHT_A,251.643,3672
!C1L_3UI7_A,339.496,44974
!C27_2VA7_A,351.442,15911
!C2F_4O1E_A,458.448,17843
!C2R_2NSL_A,340.204,26478
!C2T_4BHG_A,160.214,270
!C2U_3GUG_A,206.003,2108
!C3B_3BD8_A,277.274,28247
!C3D_2OUZ_A,414.559,21962
!C3M_2C8Y_B,371.473,18960
!C3O_2HAS_A,474.716,43610
!C3S_2HKA_B,465.709,53514
!C44_2VIJ_A,591.784,37378
!C4M_2C93_B,393.52,16173
!C5A_2E4W_A,172.159,2406
!C5G_1TZF_A,567.333,57879
!C5M_2C8X_B,518.088,21918
!C5P_1QF9_A,325.212,26945
!C6T_4RT3_A,475.179,21754
!C72_3PA4_A,387.906,22359
!C73_3PA5_A,379.884,18869
!C88_3V5P_A,362.513,31263
!C93_3WXC_A,263.246,8510
!C9A_3PHE_A,607.156,41188
!C9M_4EVI_A,194.227,2462
!CA0_3VER_A,389.238,25807
!CA4_2OZ7_A,416.938,60602
!CAK_2GRU_B,256.147,10526
!CB3_2FTO_X,483.517,26977
!CB6_2Y71_A,349.378,18404
!CBC_2ABJ_A,418.775,14518
!CBK_4DOE_A,342.296,46499
!CBO_2BEL_A,568.741,71487
!CBW_2W4Q_A,469.676,71299
!CC5_2I2B_A,245.279,26602
!CCK_3AT4_A,375.404,19823
!CCT_2D3U_A,397.448,11433
!CCU_2F7A_B,140.094,295
!CCW_5AGL_A,252.311,586
!CDC_3HL4_A,491.348,31835
!CDJ_4UVN_A,270.714,12280
!CDP_4C81_A,400.153,21094
!CDT_1UF5_A,191.228,353
!CDV_1UF7_B,159.163,333
!CDY_1QYE_A,277.751,25762
!CE3_4PM5_A,454.458,24379
!CEB_6PRC_L,254.719,3444
!CEI_4MRY_A,411.453,15051
!CEK_3LMP_A,485.485,32515
!CEZ_4ZLF_A,357.288,18937
!CF1_3HP9_A,344.693,7581
!CF4_2VKG_A,356.356,12968
!CFI_3UXL_A,137.116,1970
!CG4_4PV0_A,516.568,27659
!CG9_4PUZ_A,427.586,41047
!CGC_4ZLI_A,355.272,47595
!CGP_3RID_A,559.447,51312
!CGS_2W0D_A,392.449,13535
!CH8_4ALJ_A,220.652,5144
!CHQ_1W1T_A,235.262,15914
!CII_2W0A_A,303.399,14626
!CIO_1XLX_A,342.409,16612
!CIR_4JQO_A,175.186,408
!CJ5_4J8M_A,523.533,20090
!CJB_3BCS_A,276.243,31486
!CJC_4GGL_A,461.068,56971
!CK7_2WEV_A,328.349,10512
!CL6_2XFH_A,344.837,10086
!CL9_2ZIA_A,285.687,16126
!CLM_1USQ_A,323.129,5784
!CLR_1LRI_A,386.654,56552
!CLY_3JZ0_A,424.983,43928
!CMF_2BRK_A,445.53,24484
!CMG_1H1P_A,255.36,22428
!CMP_2PTM_A,329.206,26340
!CMW_2W0B_A,349.405,9427
!CNQ_4TJU_A,283.712,12281
!CNU_3EWZ_B,347.175,19529
!COC_2AJV_L,304.361,30807
!COX_2AW1_A,313.351,14406
!CP6_4KM0_A,249.719,7951
!CP7_2BLC_A,215.274,7486
!CP8_1UTT_A,372.438,15032
!CPA_1TQ9_A,539.416,44251
!CPB_4O71_A,402.848,25598
!CPF_4BVV_A,340.413,34133
!CPJ_2A3W_A,434.352,24094
!CPW_1SYH_A,239.228,10091
!CPZ_1SUO_A,178.618,6755
!CQ0_3S3I_A,348.441,18089
!CQ8_4ZZN_A,360.838,11613
!CQU_3CQU_A,291.311,12609
!CQW_3CQW_A,275.717,11007
!CR3_1O2H_A,345.479,23184
!CR9_1O2R_A,392.511,31141
!CRB_1NR5_A,267.15,8994
!CRZ_1TOW_A,264.383,20002
!CS5_3L58_A,582.701,24965
!CS9_2QMF_A,594.712,39599
!CSG_3H5X_A,483.18,35709
!CSN_3U96_A,234.163,2732
!CT3_3NDZ_A,504.437,76625
!CT5_2BRC_A,352.384,16126
!CT6_2C68_A,380.241,14049
!CT8_2C69_A,381.229,14217
!CTC_3EGZ_B,479.888,39860
!CTE_2X68_A,247.742,18954
!CTM_3FEJ_A,430.924,14698
!CTP_2XWL_A,483.156,31681
!CV7_4UDD_A,470.598,87946
!CVD_4AMJ_A,407.482,24208
!CVI_3VW1_B,372.526,11070
!CWC_5AIS_A,332.484,20391
!CWD_3RTF_B,235.625,7347
!CWU_4CHQ_A,311.309,13443
!CX4_3HMP_A,233.697,9571
!CX9_2YBU_A,387.373,14198
!CXA_4IAV_A,243.26,3736
!CXS_2VXV_H,221.317,5146
!CXW_3TYN_A,359.486,21979
!CXX_2QEI_A,315.86,8651
!CY9_3EKS_A,507.618,66937
!CYZ_3TKD_A,389.878,25476
!CZE_5DQF_A,389.896,20814
!CZM_1J3F_A,344.406,8865
!D0T_4CEF_A,517.55,21276
!D10_4Y9H_A,142.282,192
!D12_4Y9H_A,170.335,229
!D15_2VX3_A,448.925,20788
!D16_4EB4_A,464.535,26909
!D17_2WJP_A,497.543,18483
!D1A_2W7X_A,387.436,23741
!D1G_2FDU_A,202.252,7301
!D1H_2IUZ_A,386.365,12677
!D1M_4EL5_A,298.249,21304
!D1Q_3TK5_A,527.035,18387
!D23_2B53_A,360.376,15532
!D26_2VCX_B,227.285,9970
!D2B_3NXO_A,325.385,10917
!D2E_3NXT_A,323.369,12965
!D2F_3NXV_A,339.412,11115
!D2G_2FDV_A,188.226,6903
!D2H_3NXY_A,339.412,12511
!D2J_3NZ6_X,425.481,14185
!D2R_3TD8_A,405.45,13630
!D32_3GZ9_A,515.521,13580
!D3A_3V66_A,542.043,32871
!D3G_2FDW_A,174.199,6986
!D3M_3GL2_A,220.029,2103
!D3Y_4NBI_A,438.501,53817
!D46_3TK6_A,447.981,13772
!D50_3Q44_A,414.495,22530
!D54_3QPE_B,175.116,549
!D55_2VIQ_A,373.466,11077
!D5X_4L4Z_A,228.094,406
!D63_3U08_A,364.464,25754
!D64_2VZ0_A,251.306,12093
!D66_3Q43_A,338.399,8893
!D6I_4BZD_A,390.462,18100
!D71_3G4I_A,381.385,20611
!D72_3NTG_A,384.155,10309
!D7E_5A86_A,439.923,26899
!D7N_4ZZY_A,396.427,27210
!D7S_3UP0_A,413.613,53824
!D80_4QBZ_A,242.296,8520
!D87_3WN4_A,240.3,9105
!D8I_4FPJ_A,245.295,5619
!D8T_3SBF_A,165.121,629
!D8W_3D8W_A,319.361,6570
!D90_3Q3K_A,475.027,29544
!D94_3D94_A,500.701,61007
!D98_4AGZ_B,381.495,26882
!D99_3ASX_A,548.478,22083
!D9A_3Q2Z_A,575.007,24804
!D9H_3MMF_A,343.769,8797
!D9Z_3DCC_A,274.727,7366
!DA3_3DAP_B,201.157,2706
!DA7_1DL8_A,327.376,12749
!DAH_3TEG_A,197.188,4251
!DAN_2VK6_A,290.247,11729
!DAT_3IIM_A,416.241,33554
!DAU_1R6D_A,562.313,46942
!DB4_4MXP_A,551.35,21051
!DB8_4MXO_A,532.462,24283
!DBE_2VKU_A,214.217,5404
!DBH_3SAO_B,152.104,2072
!DBJ_3VQP_A,166.174,4693
!DBS_3CBC_A,240.189,4984
!DC8_2Q70_A,318.315,18972
!DCB_4A3H_A,510.379,59515
!DCF_2PGR_A,269.277,16539
!DCM_1B5E_A,309.213,21162
!DCO_1JQN_A,231.935,326
!DCT_4BWM_A,451.158,21784
!DCX_2Z5Y_A,218.316,324
!DCZ_1P60_A,227.217,12199
!DD2_3BL9_A,434.362,22002
!DDN_1VQ2_A,308.182,22402
!DDS_3PO4_A,479.214,33273
!DE3_3N7H_A,191.269,2703
!DEB_1Z8O_A,386.523,36123
