Entry,Method,RMSD,Bond error,Angle error,Torsion error,TFD,Stereo correct
5ID_2VUW_A,OB,,,,,,F
5ID_2VUW_A,RDKit,2.21196430535345,0.053882498380745,3.62247168971516,27.538054814139,,T
5J9_5E13_A,New,2.64702301585047,0.034103809730238,2.96351470306112,44.8718194965236,,T
5J9_5E13_A,OB,2.33492910151567,0.038254412931748,3.40684944099122,41.1353260728693,,T
5J9_5E13_A,RDKit,2.31649272103131,0.046856679334854,2.30444834628534,38.6102488971108,,T
5JA_5E1S_A,New,2.21809714249515,0.054030462490426,1.38938388968058,54.4429340909987,,T
5JA_5E1S_A,OB,2.68560869858888,0.055595736366629,1.86121192960068,58.7748666955077,,T
5JA_5E1S_A,RDKit,1.74093013618989,0.064822805520095,2.99702732155701,44.6575589404703,,T
5JG_5E1E_A,New,2.27095520480574,0.039207880681203,2.96661844764724,60.3678853163103,0.197478256977168,T
5JG_5E1E_A,OB,,,,,,F
5JG_5E1E_A,RDKit,0.944747194853348,0.050836873089162,2.66741581218218,36.4351051267317,0.07690041573262,T
5JM_5E2O_A,New,3.21944313296398,0.038273218738526,2.14460661804299,37.9570013939609,,T
5JM_5E2O_A,OB,,,,,,F
5JM_5E2O_A,RDKit,2.13230369519729,0.045176647481336,2.42399033172755,28.8612592592367,,T
5JN_5E29_A,New,2.07953146190696,0.052797493208068,1.50438559448375,46.8367179512565,0.312289965043904,T
5JN_5E29_A,OB,2.13565930412998,0.053427509015523,1.31800123728866,43.5777323415833,0.289930901262103,T
5JN_5E29_A,RDKit,1.97753101538465,0.072584497838253,2.71237775896474,52.9078455571015,0.144098909263464,T
5L0_5E9V_A,New,1.61701041473007,0.049896557347268,1.79750252300336,29.2330711378333,0.123467677221702,T
5L0_5E9V_A,OB,1.8287463637596,0.050887511933402,1.62647586141197,28.4300216619617,0.123075726482434,T
5L0_5E9V_A,RDKit,0.318057071451757,0.064544547587131,2.55022990689979,30.4733298098801,0.023417583375922,T
5L8_5EAE_A,New,2.068178922481,0.031702055461338,3.93684518275803,55.9032009156291,,T
5L8_5EAE_A,OB,2.41153707248181,0.038548444892967,4.1005042754744,65.4971300656936,,T
5L8_5EAE_A,RDKit,1.66337570556483,0.057713122711634,3.6237865027004,49.667074240276,,T
5LI_3SW8_P,New,1.63676379544382,0.03640576163079,1.68774811240905,55.1439800063024,0.341892003517919,T
5LI_3SW8_P,OB,1.60974100326377,0.045661942954571,1.90715165684026,61.2296434175702,0.357967395876534,T
5LI_3SW8_P,RDKit,0.671183632217109,0.060002896534713,3.33477404876156,43.8111186377764,0.027318599665952,T
5LU_5EAG_A,New,1.89622668915684,0.038091438861177,1.15938135848203,63.7113290648826,0.501839900187212,T
5LU_5EAG_A,OB,,,,,,F
5LU_5EAG_A,RDKit,1.83431592708467,0.057039688280297,3.42904549336755,58.5750700063599,0.555514519758761,T
5MM_3TU9_A,New,,,,,,F
5MM_3TU9_A,OB,2.55831201819973,0.051346017456883,6.58451410347787,59.5110354148787,,T
5MM_3TU9_A,RDKit,1.66056276643464,0.054849876794966,2.54017240465483,65.9952392715455,,T
5MN_5EAM_A,New,1.64385225755046,0.056344600767253,2.80734623567443,44.823528325387,0.312964016607953,T
5MN_5EAM_A,OB,,,,,,F
5MN_5EAM_A,RDKit,1.08987113713565,0.05221835955049,1.9693877036335,41.6768524479118,0.130733579339303,T
5MO_5EAP_A,New,1.94902734368484,0.056608785799886,2.7837609407652,38.4574962043053,0.351464942487259,T
5MO_5EAP_A,OB,1.00613690922295,0.068017834882344,2.07877233454909,50.7510718656066,0.222609368849676,T
5MO_5EAP_A,RDKit,0.963947048056814,0.055054911458517,2.15575590439413,46.8617506004789,0.153366208035452,T
5MY_4O4E_A,New,2.2207687516545,0.10162143012023,13.1542451576333,96.5469114319982,,T
5MY_4O4E_A,OB,1.6364748407872,0.106019941878875,13.0899670478893,30.08720789227,,T
5MY_4O4E_A,RDKit,2.46392545035014,0.09832282205907,4.83567357795524,58.7299350134434,,T
5N2_5ECE_A,New,3.12418798375765,0.030629231058021,1.44611801916632,37.1068295012549,0.296954236298526,T
5N2_5ECE_A,OB,,,,,,F
5N2_5ECE_A,RDKit,2.10189551105615,0.054688108676499,2.74668261555385,41.6160055419407,0.202610067922533,T
5NE_5HMC_A,New,0.745307215876938,0.041948322168703,1.24368006746279,18.9745181508327,0.419559223474059,T
5NE_5HMC_A,OB,0.393323593225483,0.055587409024439,1.53821576414562,19.6326966023459,0.270550880080217,T
5NE_5HMC_A,RDKit,0.728166439264143,0.060229836104641,2.27363560125981,18.6690174987621,0.419552500416638,T
5NN_4UVZ_A,New,0.753728174365322,0.066041911805992,4.65380682844482,33.2445608631627,0.501111029956272,T
5NN_4UVZ_A,OB,,,,,,F
5NN_4UVZ_A,RDKit,0.217520196746903,0.039392888859928,1.46452617753963,18.2738653672394,0.10936455803181,T
5NQ_5EGU_A,New,1.91407273320579,0.063397213216684,1.77329779799272,38.4108272495501,0.267997423887081,T
5NQ_5EGU_A,OB,1.97732586562125,0.063470702020848,1.73588859587522,36.7067470663828,0.251733723695846,T
5NQ_5EGU_A,RDKit,2.46928367650556,0.067725309566149,3.03276483218565,63.4639389411593,0.403947803890868,T
5NR_5EGS_A,New,2.59565069399643,0.056081796402289,2.63343124948293,50.5663051731125,,T
5NR_5EGS_A,OB,1.92426177749336,0.057714249822019,1.10226932649629,42.8418204927803,,T
5NR_5EGS_A,RDKit,1.26407735610164,0.066331183756189,2.11372846973756,85.5450102524387,,T
5NY_5EGM_A,New,3.25995202162398,0.160431098191874,6.76656183722973,58.2921361311944,,T
5NY_5EGM_A,OB,,,,,,F
5NY_5EGM_A,RDKit,2.4984863093579,0.050128177880579,2.17368654186298,34.5799388495417,,T
5OF_4YC0_A,New,0.568221633313882,0.027837812524777,1.22623505037225,23.6919563639203,0.098248424231681,T
5OF_4YC0_A,OB,,,,,,F
5OF_4YC0_A,RDKit,0.755937158268481,0.059145809768976,2.94927870526615,21.1356139437273,0.174793979597504,T
5OU_5EIS_A,New,1.59772460636421,0.03914687236007,1.23130672953096,23.8234654514144,0.201571664262224,T
5OU_5EIS_A,OB,1.72238997342871,0.039875462241297,1.17820203641411,29.868036084373,0.284544475323121,T
5OU_5EIS_A,RDKit,1.748811497914,0.050006168888479,2.45636200259954,22.6970735642916,0.30033961180895,T
5P3_3NTY_A,New,0.236954638624046,0.03467906873343,2.45384390994207,23.9114071944533,0.072179172171307,T
5P3_3NTY_A,OB,0.38043698138301,0.044329075925781,1.41109848506543,14.7068168610688,0.078410829188316,T
5P3_3NTY_A,RDKit,0.154182200834168,0.045362379855542,2.84045147776674,14.9023002041256,0.027882378748665,T
5PK_5EK3_A,New,1.15934643830751,0.045732746279107,1.39014340884027,39.6162130149852,,T
5PK_5EK3_A,OB,,,,,,F
5PK_5EK3_A,RDKit,0.869817799712931,0.066351371333305,2.58617785292805,51.2714892069636,,T
5PP_4BNG_A,New,0.922691049308321,0.039469076397234,0.937498266510045,33.0441223622265,0.107454572716912,T
5PP_4BNG_A,OB,1.81006654398191,0.047871285161313,0.75170851727009,38.2839489773666,0.309146680326475,T
5PP_4BNG_A,RDKit,1.1892869272552,0.060808512023204,2.75118671058015,24.8900345884856,0.069151498846032,T
5QC_2FZZ_A,New,2.96788280128443,0.128580053485651,4.9022717950604,47.7719787519368,,T
5QC_2FZZ_A,OB,1.50152289943581,0.070023940286324,2.70743512468809,43.2515328821784,,T
5QC_2FZZ_A,RDKit,2.37868264368891,0.066776506162098,3.42469232150501,48.8008359910077,,T
5R1_2XK8_A,New,1.48172789691912,0.044276977892462,1.41293157310365,36.1390762420294,0.195663152314658,T
5R1_2XK8_A,OB,1.30612867145844,0.044354273617437,0.676326109914023,30.7437691083389,0.083993134078528,T
5R1_2XK8_A,RDKit,1.14816662710053,0.052029561069304,2.20094520435745,31.9986068500509,0.079754595502585,T
5RD_5EKH_A,New,0.521140000536015,0.048205075041174,1.03839627945108,54.6504562873856,0.23254431030058,T
5RD_5EKH_A,OB,1.34436103074542,0.046600770146334,0.507410021844437,58.5554826936441,0.300681139317267,T
5RD_5EKH_A,RDKit,1.0058450301376,0.060789863420491,1.68363520990442,62.7653770563478,0.165200961776714,T
5RI_4C7T_A,New,2.06289684933732,0.048526308104905,2.4153934367712,37.7495483525569,0.163608783466815,T
5RI_4C7T_A,OB,3.04694200449057,0.049865959124676,1.54062722384251,50.6286317560549,0.376877062212017,T
5RI_4C7T_A,RDKit,3.20344942058096,0.055654655451934,2.6010944585967,41.64683165328,0.337857782444088,T
5RM_1XM6_A,New,1.07863390456349,0.054183181079754,1.5342215625661,45.9474149663582,,T
5RM_1XM6_A,OB,1.29150181081769,0.054009411225722,1.16890658663037,41.8860595839546,,T
5RM_1XM6_A,RDKit,1.91959219470743,0.063228550313497,1.79223914556425,47.6097630156408,,T
5SP_3OVR_A,New,,,,,,F
5SP_3OVR_A,OB,1.81437031061157,0.055938851650234,5.42604800736026,115.954274507772,,T
5SP_3OVR_A,RDKit,1.25494576963423,0.072495979194216,2.93536844951759,78.0291253328457,,T
5SZ_5EYC_A,New,1.91811418702062,0.03414141417518,1.07621745338302,27.4858158226598,,T
5SZ_5EYC_A,OB,,,,,,F
5SZ_5EYC_A,RDKit,0.863963989554984,0.051785471836113,2.53042757701953,15.5961537575098,,T
5T0_5EYR_A,New,1.35296021810972,0.045857738186981,2.06883778183658,75.4263968377523,0.234258860526396,T
5T0_5EYR_A,OB,1.27848358689527,0.052371495678243,1.84008565429901,66.6342216380905,0.260986842218663,T
5T0_5EYR_A,RDKit,1.447471625105,0.067803663868699,2.63820919801152,47.9978192002198,0.167945684820403,T
5T1_5EYD_A,New,2.29095825384074,0.090679874275138,3.00954752566902,31.1623531557725,,T
5T1_5EYD_A,OB,,,,,,F
5T1_5EYD_A,RDKit,3.67573357733523,0.05494266881741,2.49434400810045,42.125929894589,,T
5T4_5EZG_A,New,1.5900423690372,0.047162869802143,2.34653859348262,77.8379848682043,0.081453461140097,T
5T4_5EZG_A,OB,1.42503214873985,0.05597291402497,2.15863648782628,73.6650283677404,0.092539941930546,T
5T4_5EZG_A,RDKit,1.01157921855093,0.07096123591827,2.39798839804019,78.8494135041728,0.48401126144885,T
5TB_5F04_A,New,1.27724409995943,0.047267614561833,1.79858920757893,75.3193556388553,0.326518897512663,T
5TB_5F04_A,OB,1.86283016418318,0.050224050958378,1.55829421744902,62.8138928077304,0.435156350488041,T
5TB_5F04_A,RDKit,0.705574347442223,0.065571687707252,2.47413845590544,69.0738867102144,0.145230305243308,T
5TE_5F0C_A,New,1.10054312250046,0.053446743325295,2.04813119602594,75.0894448035975,0.40529327049455,T
5TE_5F0C_A,OB,1.20321149497923,0.053100826496475,1.83491708631651,55.9811310052834,0.152172760128416,T
5TE_5F0C_A,RDKit,1.01394627800219,0.069086053288142,2.83987151715627,65.0171285471416,0.317488984840789,T
5TO_5F1J_A,New,0.494831128563988,0.052228639566322,2.04943678722103,80.5010440048501,0.065858186995326,T
5TO_5F1J_A,OB,0.78913865567637,0.051614045481094,1.87286397283912,66.8034854676955,0.061039909945178,T
5TO_5F1J_A,RDKit,0.776886035338255,0.079413090234784,2.46777762595004,78.3275282208917,0.35418561316396,T
5TZ_5F2S_A,New,0.995161508345538,0.022822502053929,0.932725550144942,28.2471245771965,0.375754819971677,T
5TZ_5F2S_A,OB,1.5019399302564,0.078499122874829,2.74707323058699,52.6718451948434,0.733998864326034,T
5TZ_5F2S_A,RDKit,1.37651182008663,0.041561058988452,3.65420226054914,21.9435145320889,0.599987148395095,T
5U1_4UCT_A,New,1.03940487753483,0.050715387001833,1.41675045793788,55.6303888801568,0.446187791383909,T
5U1_4UCT_A,OB,,,,,,F
5U1_4UCT_A,RDKit,0.4400106849784,0.063733202339105,2.50322100798624,35.9940984825849,0.03734777896597,T
5U8_5F3C_A,New,1.89073617449766,0.026827115189024,0.922245175705637,31.7740636604077,,T
5U8_5F3C_A,OB,,,,,,F
5U8_5F3C_A,RDKit,2.04275613328336,0.049681168252249,2.32997526688215,20.0171816284652,,T
5UD_4PB2_A,New,0.831830062264638,0.037530738790607,1.41501655616951,51.8127631462561,,T
5UD_4PB2_A,OB,0.923255773068186,0.044694949957671,2.09658979766824,48.7286073021034,,T
5UD_4PB2_A,RDKit,1.94719664641427,0.045284906771275,2.25159536461665,38.212406451889,,T
5UF_5F2N_A,New,1.76661949940166,0.050685718556197,1.23045762166434,58.6517364511418,,T
5UF_5F2N_A,OB,1.47864329635455,0.050686924775739,1.29124189683421,41.3537342255978,,T
5UF_5F2N_A,RDKit,1.21390324614184,0.077246985178666,2.74391800638847,78.5660746032118,,T
5UM_3R17_B,New,1.45579336141682,0.036452138957949,1.83246838931821,32.7979205179733,0.304687826877568,T
5UM_3R17_B,OB,1.19810319459039,0.069501056187874,2.0174930627153,28.8740743815639,0.160750539787393,T
5UM_3R17_B,RDKit,1.37076421352655,0.064060184119425,4.67057934314352,35.0354305857619,0.273144656513784,T
5UN_3R16_A,New,1.55076457217383,0.039998838527432,2.42234208971772,36.6820269341253,0.174154271669815,T
5UN_3R16_A,OB,0.995450254535729,0.070942885806973,2.27859911640013,39.2241714830234,0.147456556867257,T
5UN_3R16_A,RDKit,1.32568283408947,0.052697717230504,1.86293871751082,29.1983307988489,0.088153669047145,T
5V2_4UIY_A,New,1.39072630951533,0.032246144633484,2.39250450841006,62.5173371427495,0.069637108234005,T
5V2_4UIY_A,OB,,,,,,F
5V2_4UIY_A,RDKit,1.86785655588368,0.061921003272192,4.78452933003202,54.346965326557,0.218770992780295,T
5V3_5F5C_A,New,1.21871894561902,0.041617742545847,2.19764514367798,37.1115272244556,0.564527281395867,T
5V3_5F5C_A,OB,,,,,,F
5V3_5F5C_A,RDKit,0.974349019874994,0.073953024551415,3.40084497385549,28.4474454803866,0.272186929614666,T
5V7_5F32_A,New,0.759609172278522,0.026971408487156,1.90398216696122,12.3367547039223,0.313578052831764,T
5V7_5F32_A,OB,1.20497026234888,0.067438647444193,3.09926507705606,19.1766025853159,0.516399052367887,T
5V7_5F32_A,RDKit,1.33030687881217,0.037640550561419,3.97355554375786,25.0068141507634,0.367013546459904,T
5VO_5F6R_A,New,1.18213336294697,0.041801372356561,1.34181267395832,44.7327785081618,0.379934666071005,T
5VO_5F6R_A,OB,1.18324201427975,0.042940589009039,0.821464687748246,40.7280217831952,0.353797691100558,T
5VO_5F6R_A,RDKit,0.963530393477319,0.056651639825498,1.7002764958893,54.9308448663872,0.417560048090245,T
5W4_5FBX_A,New,0.945496469029199,0.033371181071448,1.33874079961419,23.8948522592319,,T
5W4_5FBX_A,OB,1.66318980620689,0.080034010502716,2.81830646393009,32.4707954223644,,T
5W4_5FBX_A,RDKit,0.991900285573274,0.053054177688182,3.07222428689323,23.1912910246659,,T
5WF_5FBN_C,New,2.54535317080652,0.033711433921026,1.99313194519395,46.731574445541,,T
5WF_5FBN_C,OB,2.67784086404681,0.045682352059758,2.1626402428719,55.2897811386122,,T
5WF_5FBN_C,RDKit,2.10029051199721,0.057512428802231,3.12598182289398,50.1358499283659,,T
5WS_5FE9_A,New,1.0346387715024,0.042280723332652,0.935955116158942,32.1683135610893,0.068017342441888,T
5WS_5FE9_A,OB,0.940486388917834,0.049755308207977,1.04544017720138,36.5715112274546,0.301707125541269,T
5WS_5FE9_A,RDKit,1.25507678196755,0.059169810305574,2.06235395936819,37.0423769121471,0.086692323742231,T
5WT_5FE8_A,New,0.348079632676185,0.045377041305904,1.3771447484713,28.9995936446995,0.038627769486281,T
5WT_5FE8_A,OB,0.429649631952747,0.053968604408772,1.43975007054766,33.4442068203762,0.272519318889685,T
5WT_5FE8_A,RDKit,0.309793143473299,0.062869649936789,2.74910758589512,27.6313900384692,0.043139469779797,T
5WU_5FE7_A,New,0.944915253540575,0.076361421098359,2.75352699069835,51.8254932447077,0.329739063536905,T
5WU_5FE7_A,OB,0.944915253540575,0.076361421098359,2.75352699069835,67.4750998497459,0.329739063536905,T
5WU_5FE7_A,RDKit,1.03410868923711,0.061931814530092,2.93166038042485,64.3447717508273,0.467502428958383,T
5WW_4UVO_A,New,0.930535859993684,0.066924431601684,4.47660080704887,42.7023560857547,0.403687833923875,T
5WW_4UVO_A,OB,0.440702306983055,0.044733411316295,1.69462434735187,22.6301474815323,0.103583838810519,T
5WW_4UVO_A,RDKit,0.327806311893691,0.046104306465892,2.20471407877426,21.5897907884836,0.070280133630863,T
5WX_5FE3_A,New,0.451671611146375,0.057285924668092,1.55383128329699,27.8083230923315,0.321123306624419,T
5WX_5FE3_A,OB,0.547364044191386,0.047122087536761,1.46036957954359,30.3001598920489,0.459661393544575,T
5WX_5FE3_A,RDKit,0.177698495180849,0.055617161654742,2.33099064218324,12.2219072408889,0.116553415735558,T
5WY_5FE4_A,New,0.0885854478576,0.040427438483765,1.65534732800765,15.8917935340034,0.027431153387452,T
5WY_5FE4_A,OB,0.329000199175736,0.059722165638553,1.54575681866276,43.4851257740022,0.027434323488663,T
5WY_5FE4_A,RDKit,0.894564548429569,0.058133602981073,3.08928075840117,38.0420848228893,0.669539967727868,T
5WZ_5FE6_A,New,0.772844857319725,0.051010612033426,4.40707178716841,73.2965429415483,0.215410762684863,T
5WZ_5FE6_A,OB,0.848778253636425,0.050716234971753,4.42038223136407,88.1830246011475,0.200938817435549,T
5WZ_5FE6_A,RDKit,0.767419110762211,0.068990565815553,2.45377493716001,89.9112460306267,0.070038084870568,T
5X0_5FDZ_A,New,1.56940427543273,0.04866072989886,1.31898945099882,41.8376635358921,0.270806911346288,T
5X0_5FDZ_A,OB,1.69785583218228,0.04730685512313,1.1069708161989,57.6385401306617,0.400470350164977,T
5X0_5FDZ_A,RDKit,1.66923014475454,0.062069429216845,3.65908256338532,36.0823010656285,0.230624652112655,T
5XD_5FFY_A,New,2.37341600658744,0.065743942584616,3.62493866321183,47.1127840308288,0.440987648828402,T
5XD_5FFY_A,OB,2.11820548161604,0.048053982955316,1.556465721339,46.5401841051384,0.394710002292776,T
5XD_5FFY_A,RDKit,2.87064438424884,0.057251428442995,2.12083298663661,38.4323074122944,0.284883306634558,T
5XE_5FG6_A,New,2.33693078610065,0.039500581724379,1.16305914732789,35.301680473305,0.363317223346907,T
5XE_5FG6_A,OB,2.31122198712297,0.047771214050997,1.24681585981466,41.536859980474,0.517133950832719,T
5XE_5FG6_A,RDKit,1.45415450340414,0.053685045859462,2.16436047191362,32.7214418142936,0.122817808366916,T
5XF_5FG5_A,New,0.954507808771856,0.045080959810806,1.82497235477799,30.6307199495799,0.077081495830185,T
5XF_5FG5_A,OB,1.78381815103124,0.049381447414005,1.47913363505123,40.5787389968607,0.361434725062033,T
5XF_5FG5_A,RDKit,0.989324717193664,0.055807377902581,2.55242692805882,41.0174972765598,0.111746421841119,T
5Y0_4AN3_A,New,2.07031509129358,0.030922296954654,2.42245259017384,46.6994833849424,,T
5Y0_4AN3_A,OB,1.46198380841063,0.039529729069041,2.30577339408543,41.7502552923287,,T
5Y0_4AN3_A,RDKit,1.54503947172324,0.046541152354522,3.08159066062932,28.196111567942,,T
5Y3_5H8E_A,New,2.64019484001895,0.042712531071809,3.26995691809332,63.1486391465675,0.436361773273708,T
5Y3_5H8E_A,OB,2.51301881510195,0.047803164830202,3.27889151349434,57.6864213098966,0.23605174477452,T
5Y3_5H8E_A,RDKit,2.12755317245183,0.055785536691529,2.79008010632742,65.4432078236735,0.459572563455503,T
5Y4_5H8G_A,New,2.58742730343863,0.045291288695951,2.99886894426619,68.8433101853732,0.480373319224531,T
5Y4_5H8G_A,OB,,,,,,F
5Y4_5H8G_A,RDKit,2.68169854420975,0.058997392437053,2.93143908846412,57.7937938776567,0.254689056541991,T
5Y6_5HBE_A,New,0.823401505822698,0.037647671013002,1.2927928885334,13.1563225564293,0.151346746151901,T
5Y6_5HBE_A,OB,1.62549041917754,0.0673121691656,2.55721784903013,57.6154214582919,0.237411135246066,T
5Y6_5HBE_A,RDKit,0.980255270294142,0.056841703777614,2.38711870124143,37.2306080450239,0.029114893968875,T
5Z5_2JAV_A,New,1.06339399782568,0.044148652837171,1.47146075019494,25.9787758451912,0.13475654086197,T
5Z5_2JAV_A,OB,0.437976756328696,0.073072590614433,2.31079308815531,19.3383293820881,0.015821672948613,T
5Z5_2JAV_A,RDKit,1.07173228477724,0.062403293000214,2.29953754708454,11.6739881886817,0.137912447192222,T
605_3D4L_A,New,2.41554868673984,0.058626570999954,2.02592553346751,41.8001943656694,,T
605_3D4L_A,OB,1.40561747243641,0.055458551993146,1.24535412395729,31.1796216166129,,T
605_3D4L_A,RDKit,1.2236207280446,0.073258565486841,2.29495702105868,30.9704110119964,,T
609_2ZV2_A,New,0.205403861559975,0.032281924418825,0.977076932357976,2.24331269394333,0.00842580473671,T
609_2ZV2_A,OB,,,,,,F
609_2ZV2_A,RDKit,0.61829204070892,0.040857977594923,2.14530403905537,7.14728921179598,0.021145047699519,T
60K_4FKU_A,New,1.52924704529912,0.12536641980481,5.47051677460453,45.1128250604488,0.521219664880752,T
60K_4FKU_A,OB,0.821884313631708,0.067721458392472,2.56820179360956,24.6115964639048,0.074212933754025,T
60K_4FKU_A,RDKit,1.22847124134765,0.044152315092182,1.90197059735783,23.4713889847658,0.111695309887073,T
610_3OE4_A,New,2.4571354291236,0.03793035910289,2.12032470644359,21.511431933685,,T
610_3OE4_A,OB,,,,,,F
610_3OE4_A,RDKit,2.59344904543753,0.046503183821172,3.13583246037526,37.8451036650421,,T
611_3OE5_A,New,1.6990128572044,0.039262363895926,1.72162118482973,16.9340069733281,,T
611_3OE5_A,OB,1.49580908539951,0.047586943330739,2.08525605813902,37.354504989428,,T
611_3OE5_A,RDKit,1.66326645231909,0.051030866197769,2.90029992482859,44.168917105633,,T
61E_3BIZ_A,New,0.547025087340524,0.040398830457937,1.42973006349386,31.7802276655782,0.06838687908146,T
61E_3BIZ_A,OB,,,,,,F
61E_3BIZ_A,RDKit,1.63747705432857,0.068000388687699,2.49606279310422,37.1138137066349,0.077201168115498,T
62D_3TLL_A,New,0.948440363308107,0.057206921910684,1.75624791668407,38.8060972523891,0.060148803171777,T
62D_3TLL_A,OB,,,,,,F
62D_3TLL_A,RDKit,0.93643033725084,0.068712547618077,2.3418816116172,46.2271193917186,0.066351398754263,T
62K_4FKW_A,New,0.738552906661466,0.04572752905242,1.35575645158491,29.2486295518023,0.069902162724433,T
62K_4FKW_A,OB,1.73849117625501,0.064630938136052,1.78894645283629,42.6627878444751,0.131878432512147,T
62K_4FKW_A,RDKit,1.86123445332117,0.061098315905493,2.66096113849528,49.0213286317754,0.136752420421581,T
62V_5HM0_A,New,0.387436265388541,0.022297878100954,0.360243449444915,17.6019826520736,0.087480983274516,T
62V_5HM0_A,OB,0.209708439007992,0.040258917923161,1.50327593973842,13.1722764684669,0.041441324383827,T
62V_5HM0_A,RDKit,1.80949466977716,0.053322562625995,3.87823232404524,30.5815229366473,0.101223765950337,T
62W_5HKO_A,New,,,,,,F
62W_5HKO_A,OB,1.72972637562255,0.0374201776015,2.86498183666401,89.748220978552,,T
62W_5HKO_A,RDKit,1.09246161447426,0.07149992648565,3.24437002970717,94.4890333423373,,T
637_3NW9_A,New,2.64414373853709,0.033045131331185,2.05729528257803,22.7514444176698,,T
637_3NW9_A,OB,3.249265315352,0.040594127403922,2.13392242335244,23.4124223684036,,T
637_3NW9_A,RDKit,2.91671621926876,0.045614077086582,2.91558086244945,39.0935491684019,,T
642_3EWJ_B,New,2.65518409810165,0.043453696862752,3.15637631387115,30.5184611906823,,T
642_3EWJ_B,OB,2.0642952607788,0.042776525407976,2.65934329254517,27.4857310976252,,T
642_3EWJ_B,RDKit,2.4908216792715,0.05669564037128,2.38243626279241,22.9256648655129,,T
643_3FXV_A,New,1.8095170728794,0.037020190492111,1.1648740333319,32.8352506637341,0.310603972996155,T
643_3FXV_A,OB,,,,,,F
643_3FXV_A,RDKit,1.89474832243717,0.055896014333022,2.75858825527999,33.5219960198328,0.12448156635914,T
646_2YND_A,New,2.92650008605336,0.045683272489513,2.04455168682767,61.9324667175841,0.248110758664822,T
646_2YND_A,OB,,,,,,F
646_2YND_A,RDKit,1.22182928797408,0.061154415824431,2.46194513490361,52.3507184882841,0.173385678042547,T
64U_3DUX_H,New,2.46587290208721,0.04268815265619,1.46712028692187,61.0940948244055,,T
64U_3DUX_H,OB,2.93233853055836,0.050343990893844,1.48091419914613,71.2205942807806,,T
64U_3DUX_H,RDKit,2.51695746505113,0.065995149905841,2.85992984517459,46.983551534314,,T
651_4EA0_A,New,0.59801747547252,0.043327622494659,2.26660043842413,59.7440114645676,,T
651_4EA0_A,OB,0.783666232290858,0.049041124034243,1.67955755597965,58.1258008227788,,T
651_4EA0_A,RDKit,0.823537969261771,0.063494478438575,4.07654048266924,44.3040204656526,,T
655_1O2I_A,New,1.09717269217397,0.04312480173894,1.68473701990245,47.1190619112008,0.073634693871565,T
655_1O2I_A,OB,,,,,,F
655_1O2I_A,RDKit,0.516013867802563,0.051662211676787,3.27182458229975,38.0277309818032,0.040885546894856,T
656_1O2K_A,New,1.63610216683275,0.041568028778913,1.09830766118623,42.6359971935858,0.245497791962863,T
656_1O2K_A,OB,,,,,,F
656_1O2K_A,RDKit,1.49951919143304,0.060372995152802,3.55764065456297,49.8232526682874,0.304512854802087,T
65B_3MEC_A,New,3.37862521366474,0.054574132089107,1.20198684431537,39.8385694669911,0.314172587681027,T
65B_3MEC_A,OB,2.61087989649141,0.059932370011207,1.09668793663652,41.1569299076092,0.198349552725269,T
65B_3MEC_A,RDKit,3.32789724468898,0.064279681725714,2.61908860381057,22.1006019000328,0.257490876598753,T
662_3NWE_A,New,2.606575275165,0.041765053729948,1.48931767518556,40.0781521510505,,T
662_3NWE_A,OB,2.89209302441029,0.042203818311436,1.38410704185238,34.732542838884,,T
662_3NWE_A,RDKit,2.73977301174953,0.067235008494241,4.51013763506231,43.8111418834299,,T
663_2P3U_B,New,2.53179517985417,0.041502744996854,1.49095304498353,34.6813037534863,0.191957939238231,T
663_2P3U_B,OB,,,,,,F
663_2P3U_B,RDKit,1.81755161653729,0.059917063182942,2.65402726562618,27.0891740034095,0.193338229737903,T
66T_4WUN_A,New,1.18921096080584,0.047171829398062,1.65506864391936,40.4259975223878,,T
66T_4WUN_A,OB,1.30566549906619,0.044921497041121,1.39232742106403,59.8801748103029,,T
66T_4WUN_A,RDKit,2.64307464460644,0.061508323650182,2.68056826679479,67.3087566883637,,T
675_4FU9_A,New,1.01856582417812,0.029329428456853,1.61753545571706,26.9508137001732,0.197742351349235,T
675_4FU9_A,OB,1.18665948497148,0.04186575005519,1.45574002066362,37.826784331743,0.404734557582926,T
675_4FU9_A,RDKit,1.14182086982905,0.047500131893315,2.088347429319,27.4389475598658,0.230133636338174,T
676_4BZO_A,New,2.12539656805343,0.033536662528529,1.83848579271839,35.3715382857911,,T
676_4BZO_A,OB,,,,,,F
676_4BZO_A,RDKit,2.1740413089824,0.06006909905983,2.33062965221454,27.8767817816576,,T
677_3HAB_A,New,1.23436323800231,0.042431814685159,2.28113609232518,34.697592540434,,T
677_3HAB_A,OB,,,,,,F
677_3HAB_A,RDKit,1.74712978721766,0.062781685630835,2.59637509402369,37.9049699877625,,T
680_1TX2_A,New,0.314872144256638,0.045583477001512,1.8453030177945,22.1633913846345,0.11788120528234,T
680_1TX2_A,OB,,,,,,F
680_1TX2_A,RDKit,0.537408017799615,0.05732561064313,3.24341027781716,21.8080091729859,0.18302375791746,T
683_4GKM_A,New,1.86178257048078,0.031358022811001,1.13971437741296,37.0709080909723,0.656198036254201,T
683_4GKM_A,OB,2.30750542118282,0.044536364342314,0.943810556956663,35.5215525296185,0.725138517305805,T
