Name,MW,time
!5Z5_2JAV_A,329.781,5596
!605_3D4L_A,353.385,3074
!609_2ZV2_A,313.286,23278
!60K_4FKU_A,359.337,3051
!610_3OE4_A,457.374,7946
!611_3OE5_A,448.427,4344
!61E_3BIZ_A,478.947,14701
!62D_3TLL_A,259.287,10844
!62K_4FKW_A,416.451,4607
!62V_5HM0_A,308.762,6248
!62W_5HKO_A,182.172,478
!637_3NW9_A,520.489,7845
!642_3EWJ_B,463.504,8755
!643_3FXV_A,549.425,3736
!646_2YND_A,496.433,3797
!64U_3DUX_H,392.943,3837
!651_4EA0_A,280.384,9458
!655_1O2I_A,337.396,2358
!656_1O2K_A,325.385,3200
!65B_3MEC_A,435.277,3588
!662_3NWE_A,561.584,13236
!663_2P3U_B,550.845,5424
!66T_4WUN_A,464.58,4332
!675_4FU9_A,290.339,2510
!676_4BZO_A,408.449,6627
!677_3HAB_A,396.407,8950
!680_1TX2_A,185.141,1086
!683_4GKM_A,269.252,2951
!689_1ZKY_A,288.381,11448
!696_1O3G_A,328.387,1757
!698_2JC1_A,457.562,5856
!699_2JC0_A,467.458,5805
!6AD_4PXZ_A,470.269,8614
!6C6_4KXL_A,413.322,7440
!6CF_4F5N_A,497.133,7347
!6CP_1H1R_A,357.837,2103
!6CR_4DAE_A,301.686,5505
!6CS_2VPO_A,157.147,2503
!6DJ_3WF4_A,261.361,12236
!6F0_4OWO_A,154.119,1614
!6GO_3FO6_A,165.153,974
!6IP_2OHP_A,238.308,1453
!6J0_4D33_A,327.379,4564
!6LV_4CWN_A,335.36,10895
!6MD_4LMP_A,281.268,5741
!6MR_2OW0_A,545.369,3940
!6N0_5AKE_A,378.393,6289
!6N4_5AKJ_A,195.261,1677
!6NF_5AKI_A,256.346,2601
!6NH_2FLB_H,319.341,3644
!6NM_5AKH_A,289.255,2082
!6NX_5AKZ_A,156.225,1168
!6OD_4I25_A,140.117,306
!6OH_4I2R_A,141.101,301
!6P3_4I8X_A,198.197,1404
!6PG_3Q7I_A,273.111,526
!6PN_4BNH_A,270.366,3304
!6PR_2H3E_A,251.111,500
!6QM_2YI6_A,342.412,2807
!6SC_2R3R_A,380.241,5815
!6T9_4J0T_A,408.374,8494
!6TZ_5ALV_A,162.164,346
!6UI_4USF_A,301.342,1349
!6UP_4FUD_A,186.233,1143
!6X1_3KVK_A,324.139,2836
!6XC_5A5Q_A,259.327,5716
!6XE_3ZBX_A,356.356,5296
!6Z1_5A7P_A,338.294,2828
!701_2JH0_D,461.983,3965
!705_3HVJ_A,563.557,8840
!706_3EFL_A,373.451,6787
!709_1ZSJ_A,320.365,2496
!711_1QBO_A,456.583,7935
!714_3EFQ_A,392.301,4526
!715_1X70_A,408.322,6867
!721_3DYH_A,336.195,3630
!723_3LPT_A,312.727,2097
!735_2P54_A,477.476,5848
!73B_4BJX_A,433.907,3125
!743_3QSB_A,434.503,11064
!746_4Y95_A,579.689,7217
!751_4ANV_A,516.611,4802
!75D_4NNS_A,283.406,2388
!762_1O2N_A,363.82,6574
!76D_4NNT_A,247.353,2127
!76E_5APK_A,528.904,8181
!770_2Z2W_A,389.791,13449
!775_5BWV_A,341.795,6804
!778_1S63_B,406.888,6666
!77F_3SAA_B,566.708,6412
!783_1O2T_A,357.405,2446
!786_3O64_B,562.662,7635
!78H_2Y5S_A,313.291,5572
!78J_5A81_A,371.496,7081
!78M_4AFK_A,314.46,872
!78P_3KJD_A,245.3,4597
!796_2GU8_A,437.366,4083
!798_3FUN_A,364.481,2448
!79M_4UYO_B,328.487,856
!79Z_4TLR_A,446.492,5854
!7AH_4CGN_A,352.425,2167
!7CE_4C4F_A,306.319,1798
!7DE_1Y2K_A,289.287,4471
!7F5_4D32_A,340.418,4710
!7HV_4FPL_A,284.16,1695
!7I1_4B11_A,415.504,2808
!7I2_1FOJ_B,205.173,5606
!7IG_2IKO_A,356.392,2302
!7IP_2OHQ_A,305.394,2225
!7KW_4C3F_A,313.356,1209
!7L5_4UWJ_A,510.448,5864
!7MC_3R9G_A,560.455,13707
!7MD_3TLC_A,519.426,10849
!7MN_3PR2_B,432.344,8025
!7MR_2OW1_A,404.361,5260
!7NH_2FLR_H,358.393,2705
!7PP_3NMQ_A,414.909,7903
!7QN_5FQT_A,365.465,7191
!7RA_1L5M_A,346.213,7022
!7RP_1L5L_A,331.199,6680
!7SB_4CL6_A,274.706,1441
!7TJ_4V26_A,570.947,7166
!7UZ_4CIB_A,198.216,1615
!7WH_5A7O_A,301.274,3442
!7X1_2VWU_A,471.957,9725
!7X2_2VWW_A,430.842,6799
!7X3_2VWV_A,417.846,4117
!7X4_2VWX_A,419.842,5771
!7X5_2VWY_A,418.854,5907
!7X6_2VWZ_A,433.869,6493
!7X7_2VX0_A,425.868,4832
!7X8_2VX1_A,383.788,5613
!7XY_2OZ5_A,582.11,6173
!7YG_4ACC_A,442.515,4783
!802_1O35_A,271.27,1407
!80O_4UFX_A,369.438,3847
!812_3FUI_A,283.388,2431
!824_1X8B_A,328.321,12216
!825_3CWE_A,493.235,4686
!829_3KE1_A,347.326,4259
!82B_4BKY_A,553.474,12452
!82E_5FL5_A,335.381,3844
!839_2IN6_A,399.376,14010
!83T_4CLB_A,410.529,5311
!840_3I8P_A,454.449,36464
!841_5EZH_A,288.388,2418
!842_4I0J_A,483.573,6042
!849_2Y1W_A,383.502,10529
!851_3GTA_A,505.695,4463
!855_3HMM_A,313.356,1117
!857_2QU6_A,508.977,4434
!85Z_5AK2_A,429.417,5797
!861_4G50_A,491.597,6200
!879_3L38_A,454.931,3304
!87T_5AJY_A,362.405,3721
!882_2Q1L_A,575.622,9047
!88A_4AQC_A,449.525,6995
!88N_4AJO_A,495.548,11392
!88R_4AJJ_B,252.22,2265
!88V_4AJN_A,496.536,11307
!88W_4AJL_A,306.383,7522
!894_2UWP_A,449.973,3861
!895_2UWL_A,447.957,3625
!89P_3P89_A,532.394,3833
!8AC_3QXH_A,159.226,371
!8C5_3DPK_A,491.605,11118
!8CX_3PNH_A,393.494,6208
!8DG_1WUR_A,518.141,9665
!8DQ_4CFL_A,307.366,676
!8DX_3FVK_A,274.247,10846
!8E9_4CD1_A,407.419,7096
!8EP_3FVO_A,290.247,12105
!8GT_1WUQ_A,534.14,9661
!8HC_4LV4_A,187.152,5591
!8HG_3F10_A,283.241,5860
!8HQ_4BIS_A,187.152,5599
!8I1_3IOP_A,482.554,13704
!8IP_2OHR_A,277.344,1525
!8ME_4GV0_A,322.361,3096
!8NC_2XC0_A,546.543,6749
!8OG_3ZR0_A,361.205,7065
!8P3_4CGD_A,266.271,1919
!8PC_3FNE_A,346.207,1570
!8PR_4JLT_A,330.373,1640
!8T3_4BFD_A,372.824,8380
!8V1_5AK0_A,416.496,2527
!8XQ_4JHT_A,187.152,5609
!8Y6_2YOJ_A,487.391,15957
!905_1YGC_H,546.591,6333
!907_1O3I_A,345.214,3654
!910_2QBR_A,460.298,4313
!916_4EXG_A,459.664,9871
!919_3QRJ_A,553.587,7116
!91B_4ABG_A,207.315,1096
!91F_4BUA_A,268.334,1182
!920_4KSG_A,449.504,19536
!928_3EJ2_A,218.642,2047
!92P_3ZLS_A,176.172,1431
!930_2Y82_A,488.982,2189
!937_2YAC_A,533.526,10476
!93G_4CB5_A,343.317,7037
!94M_3O6O_A,318.762,5817
!951_3KVM_A,339.752,2737
!956_3L5T_A,378.448,6648
!957_4I0I_A,451.593,7116
!965_3IPQ_A,582.052,7063
!985_3F2A_A,338.404,7079
!987_4Y7A_A,480,7344
!988_3G58_A,341.363,2373
!98P_3QWC_H,402.918,5927
!990_4U93_A,379.388,5363
!991_1O2Q_A,370.853,2445
!993_2P3T_B,565.859,7490
!994_2P2H_A,430.459,3714
!996_4EWO_A,441.629,9845
!99P_3P17_H,353.438,3876
!99T_4IJI_A,377.37,908
!9AM_1F8D_A,290.27,4013
!9B6_4BW4_A,471.389,12295
!9BD_3H9O_A,365.386,13619
!9DX_3FVN_A,274.247,10916
!9F9_4UYE_A,394.467,7264
!9FK_4BF1_A,355.414,3202
!9GP_3G2J_A,237.207,1754
!9HL_4D37_A,338.402,5322
!9JZ_3HL5_A,507.648,5502
!9KQ_4BNU_B,273.292,2014
!9MJ_4UCS_A,193.163,2580
!9NS_4CED_B,533.549,7502
!9OD_3BFB_A,183.224,465
!9PA_4CJL_A,378.463,5949
!9PC_4DXD_A,355.747,6343
!9RA_4K6I_A,347.47,7430
!9UN_4B7P_A,455.441,3738
!9UP_4FUG_A,244.269,2662
!9VU_4BQH_A,404.211,5784
!9W7_4D43_A,311.693,2455
!9X3_4UCP_A,222.327,4848
!9ZE_4LM3_A,178.185,1130
!A04_2Q94_A,271.169,2997
!A09_3T5U_A,172.182,995
!A11_3E6L_A,284.762,4399
!A12_4MAM_A,422.204,7879
!A14_2JB4_A,357.402,7304
!A18_2Q96_A,235.643,1883
!A1O_4LA7_A,372.481,3165
!A1R_4B1J_A,541.324,13472
!A21_3BZU_A,320.306,5924
!A28_3LFQ_A,315.317,7220
!A2K_4APU_B,503.674,23262
!A2P_1O0O_A,423.169,8449
!A3F_3MTF_A,352.384,2749
!A3P_2ZPT_X,423.169,8456
!A3S_4RR9_A,354.342,7863
!A3T_4RRM_A,368.368,8021
!A3V_4RSC_A,264.383,3037
!A49_3FRJ_B,454.506,11072
!A4D_3IOB_A,283.307,5506
!A5A_4XEM_A,418.406,8209
!A60_3O9E_A,575.717,7491
!A62_4CYP_A,408.318,3559
!A63_4L10_A,252.265,1169
!A64_4BS4_A,264.318,1469
!A68_3SA9_A,561.733,9575
!A6K_4CGL_A,408.341,3539
!A73_4KZU_A,301.135,443
!A7B_3NHY_A,189.211,887
!A8B_1ODC_A,453.642,11425
!A8V_4ZHK_A,264.36,3041
!A9N_4A9N_A,304.364,2831
!A9O_4A9O_A,187.238,1030
!A9P_4ALH_A,173.211,388
!AA0_4AA0_A,540.636,7150
!AAM_1JHA_A,346.213,7071
!AAT_2I7C_A,425.549,8930
!AAX_1Y6B_A,477.555,4969
!AB3_3BHJ_A,283.328,5922
!AB4_2BZ5_A,460.33,2180
!AB8_1XDG_A,596.754,14708
!ABL_1NAA_A,339.296,8043
!ABQ_3RWP_A,461.491,7596
!ABY_1PL1_A,383.463,4073
!AC6_5CQ8_A,136.148,680
!ACD_4QWT_C,303.459,783
!ACJ_3NKS_A,360.649,4449
!ACK_2YPE_A,329.206,14447
!ACP_3T10_A,501.176,9518
!ACV_1BK0_A,361.414,850
!ACW_2IVI_B,373.425,1072
!AD0_2UVF_A,368.248,3411
!AD3_1HP0_A,266.253,5366
!AD6_2VGP_A,312.186,2183
!AD8_3CZY_A,244.332,15625
!ADI_1JX4_A,392.179,8343
!ADN_3UAW_A,268.249,5431
!ADP_2CNQ_A,424.177,8199
!AE4_2C2N_A,266.331,660
!AEF_4N7C_A,138.187,810
!AEJ_1XQC_A,440.6,13769
!AES_3N33_A,204.242,1476
!AF8_3SAC_B,569.692,7635
!AFO_3PTY_A,262.343,1505
!AG0_3FRZ_A,503.636,13956
!AGI_5AUV_A,270.237,495
!AGK_4UFI_A,148.16,3317
!AGP_2ZJ4_A,260.159,589
!AGS_2OZE_A,519.215,9664
!AGV_4I71_A,280.303,9953
!AH0_4MO5_A,274.247,9087
!AHB_2OG7_A,148.117,337
!AHN_3PB8_X,153.182,699
!AHZ_1RP0_A,593.378,21872
!AIC_3NDV_A,349.405,17611
!AIR_4S28_A,294.178,4360
!AJ1_4AJ1_A,221.279,2092
!AJ4_4IUE_A,253.271,453
!AJ6_4J21_A,284.74,447
!AJ8_4J3M_A,312.727,1453
!AJD_3JUQ_A,299.164,1862
!AJH_3EIO_A,463.45,4822
!AJZ_3LS8_A,313.374,4713
!AK1_3D14_A,464.487,9009
!AK6_3DJ6_A,460.548,5235
!AKG_4GJZ_A,144.082,306
!ALJ_1W1V_A,254.309,2705
!ALR_1AZ1_A,254.218,1823
!AM1_1M5E_A,213.167,834
!AM2_2OE5_B,543.609,29716
!AM3_2WC3_A,316.393,15489
!AM9_3BYO_A,531.631,15986
!AMG_4NDU_A,194.182,1165
!AMP_2GXQ_A,345.205,6949
!AMQ_3FAT_A,186.165,821
!AMZ_2CNQ_A,336.195,4562
!AN0_3KZO_A,158.175,397
!AN2_3IED_A,424.2,8088
!ANH_3PLK_A,433.501,5894
!ANN_2B96_A,151.139,1060
!AO1_1R5G_A,346.487,4776
!AO5_1R58_A,359.871,3173
!AOB_4CM6_A,277.281,6077
!AOR_3KZN_A,173.19,438
!APC_3IP0_A,501.176,9550
!API_4WCK_A,190.197,480
!APR_5HOL_A,557.3,15177
!AQ2_4AWI_A,447.571,3087
!AQ3_4KKX_B,425.33,5362
!AQN_4C0X_A,287.267,1522
!AQZ_4A9Y_A,584.689,7062
!AR3_1P5Z_B,243.217,3093
!AR9_3DV1_A,439.632,14540
!ARL_1NQ7_A,339.491,3266
!ARW_2BOJ_A,164.156,653
!AS0_2OVH_A,449.582,21597
!AS6_2XVD_A,511.636,4568
!AT1_1VSO_A,320.236,1273
!AT2_3E7M_A,264.343,2658
!AT6_3E68_A,281.332,4256
!ATP_3GAH_A,503.149,9207
!ATR_4KM0_A,502.141,9595
!ATU_1Q3W_A,293.277,12265
!ATZ_5PRC_L,215.683,1539
!AU1_4BRC_A,423.193,8019
!AU5_5AP0_A,453.557,7092
!AUB_5AM3_A,411.514,17574
!AUY_5FP8_A,247.293,2275
!AVD_3CEM_A,503.239,10418
!AVI_4PIO_A,184.216,824
!AVJ_4X8E_A,197.234,794
!AWF_4CCU_A,454.52,4980
!AX3_3BMN_A,166.184,1830
!AX4_3BMO_A,233.313,860
!AX5_3BMQ_A,233.313,1297
!AXB_3DPE_A,539.583,12026
!AXF_2F3F_A,515.753,20630
!AXI_4AG8_A,386.47,3168
!AXW_3TYL_A,361.477,5223
!AXX_2PZI_A,264.343,3559
!AYH_3K5F_A,501.701,8826
!AYX_3N2P_A,335.315,3911
!AZ4_4JP4_A,536.48,8321
!AZ5_2XA4_A,348.766,4026
!AZ6_4JPA_A,485.516,7541
!AZM_1JD0_A,221.237,692
!AZN_1OAR_H,319.266,6285
!AZY_2YXN_A,222.201,1672
!B01_3SHC_H,387.883,4127
!B03_3SI3_H,353.438,3902
!B08_2E99_A,430.284,4257
!B0D_3IJ8_A,200.137,4462
!B0T_4CEE_A,483.534,7009
!B21_2Q93_A,217.197,1873
!B28_2E9A_A,430.284,4278
!B29_2E98_A,444.268,4304
!B2D_3I5N_A,383.406,6587
!B2K_3B25_A,263.316,1191
!B2L_3B26_A,278.328,6715
!B2Z_5AE1_A,341.379,3619
!B32_3HA7_A,467.648,10359
!B37_3TVU_A,471.592,2272
!B3N_4BZ7_A,306.38,3283
!B3P_3WIJ_A,284.35,591
!B3Z_4B82_A,275.363,2135
!B40_3GKZ_A,150.241,1118
!B43_3GEN_A,370.447,6118
!B46_3G7E_A,422.503,3712
!B52_3H21_A,264.218,6658
!B59_3H2E_B,236.184,5960
!B5A_3UPZ_A,233.293,5094
!B5R_3B5R_A,416.754,4738
!B7G_2B50_A,278.342,2497
!B7H_5ALY_A,284.288,6608
!B7I_5DKN_A,416.515,4842
!B84_3IMX_A,544.709,8451
!B85_3IP8_A,170.102,1124
!B86_3IPX_A,245.208,3237
!B90_3KF4_A,443.441,12059
!B91_3KFA_A,558.557,11425
!B96_3FZS_A,528.665,9497
!B98_3FZ1_A,278.35,8545
!BAB_1C1T_A,334.378,2899
!BAU_3P0F_A,276.288,4630
!BAV_3DV5_A,488.726,15105
!BAX_3WZE_A,464.825,5221
!BB2_3UWB_A,384.49,1905
!BBE_4B5B_A,400.452,4886
!BC2_2VWC_A,558.663,19056
!BC5_5E28_A,247.293,1539
!BC6_2VW5_A,502.643,16524
!BCN_4HPJ_B,163.172,364
!BCV_2IVJ_A,359.398,991
!BD0_3HEK_A,437.887,6119
!BDF_1OVP_A,180.156,3892
!BDH_1YBQ_A,269.234,1297
!BDR_3KSM_A,150.13,1046
!BE2_3T44_A,136.128,705
!BES_3H8G_A,307.365,3182
!BEU_2JIW_A,217.242,3586
!BEY_3EBI_A,360.364,5322
!BFQ_2F94_F,316.205,637
!BFX_3K1W_A,598.953,8231
!BHE_4KC1_A,438.51,5357
!BHF_2HI4_A,272.297,9847
!BHG_1PPJ_A,264.315,2289
!BHN_3MZ9_A,384.383,5636
!BHS_1DMI_A,241.247,5074
!BHX_3BHX_A,278.153,618
!BHZ_3MVX_A,369.391,5792
!BI1_2BIK_B,413.492,3049
!BI2_1UU7_A,439.529,1924
!BI3_1UU9_A,385.438,2418
!BI5_1ZYJ_A,304.343,2639
!BI9_2JKK_A,468.936,3762
!BIA_1H1D_A,439.385,7640
!BIE_2CL5_A,258.206,2008
!BIG_4WKC_A,336.476,10698
!BIH_3GKN_A,286.281,2405
!BIK_1U5A_A,203.171,1159
!BIO_3QNA_A,238.223,6607
!BIR_3B7R_L,417.415,6097
!BIT_3MYK_X,292.332,8487
!BIX_3BI0_A,308.202,710
!BJ1_3L4T_A,364.39,1935
!BJC_3K5G_A,562.806,7452
!BJG_4D1S_A,517.045,2450
!BJZ_3M6F_A,535.358,11389
!BK1_3I7B_A,317.388,6752
!BK2_3I7C_A,317.388,6446
!BK3_3MWU_A,373.474,6273
!BK4_3T3V_A,333.387,6789
!BK5_3SXF_A,347.414,7270
!BK6_3T3U_A,389.474,6348
!BL0_3BL0_A,221.281,681
!BL2_4IK2_A,230.281,539
!BL4_3BZ7_A,292.332,9291
!BL7_3BZ9_A,278.305,8639
!BLA_3F0L_A,580.63,16076
!BLF_4DIJ_A,575.508,7908
!BLG_1D0L_A,550.535,10255
!BLR_4I3B_A,582.646,12988
!BLS_2Z3I_A,423.447,7808
!BM3_2YHW_A,221.208,4323
!BMI_2OJ9_A,397.433,1996
!BMU_3O8T_A,306.791,3106
!BMZ_1GI1_A,253.279,1429
!BN1_1M5B_A,254.203,3438
!BNE_1MZC_B,472.602,7860
!BNF_1U3U_A,135.163,1036
!BNK_4QR4_A,358.864,3337
!BNL_3GZX_A,154.208,438
!BO1_2HL4_A,333.338,3024
!BOW_3IBI_A,209.306,436
!BP2_1N24_A,311.185,2012
!BP5_2PXH_A,243.261,2554
!BP6_1LKD_A,254.089,420
!BPG_1QHI_A,299.328,6954
!BPQ_3BLL_A,279.295,7310
!BPS_2DE4_A,217.264,1416
!BPY_1KW6_B,184.191,429
!BPZ_2ZKC_A,268.35,539
!BQM_3BQM_B,476.435,5339
!BQN_3BQN_B,568.531,6390
!BR6_3A8B_A,303.177,2030
!BRE_1D3G_A,356.369,6831
!BRL_1ZGY_A,357.427,3152
!BRN_3HIG_A,283.332,3409
!BRQ_2IZS_A,347.794,3193
!BRR_1RL4_A,187.193,422
!BS5_3RUX_A,571.63,9774
!BSI_1I76_A,392.448,2649
!BSM_3OWB_A,387.817,3091
!BSO_3WYP_B,259.302,8739
!BST_1WN6_A,442.47,10313
!BT5_1WQW_A,572.509,9837
!BTI_3TW6_B,228.311,2333
!BTM_3KB9_A,192.32,1745
!BTN_2F01_A,243.303,2630
!BTU_3UEQ_A,342.296,6753
!BU6_4BVD_A,358.819,5180
!BUR_4XNV_A,445.434,5907
!BV5_4BVC_A,381.391,4789
!BV7_4BV7_A,157.21,1147
!BWG_3ZL2_A,304.32,2609
!BX4_5E2K_A,247.293,1522
!BXB_3INJ_A,324.159,2048
!BXD_4D8C_A,591.678,13972
!BXQ_4D88_A,547.626,12754
!BYA_3FGD_A,192.191,1780
!BYE_3K3H_A,356.73,7414
!BYT_4M6V_A,372.483,5121
!BZ3_3IMC_A,147.174,889
!BZ5_4B6Q_A,335.352,8407
!BZ8_2YI7_A,348.804,1983
!BZ9_3DA6_A,473.529,2598
!BZE_4KBE_A,187.201,425
!BZS_4DUK_A,206.195,1912
!BZY_4MTB_A,399.487,5879
!C02_1KTT_B,420.507,3381
!C03_2P4Y_A,573.924,10427
!C0M_2O0U_A,473.61,9763
!C0P_2XHR_A,404.699,5088
!C14_5AX0_A,198.388,512
!C1E_2RHT_A,251.643,2034
!C1L_3UI7_A,327.401,13694
!C27_2VA7_A,351.442,7209
!C2F_4O1E_A,458.448,9773
!C2R_2NSL_A,336.172,4413
!C2T_4BHG_A,160.214,360
!C2U_3GUG_A,206.003,727
!C3B_3BD8_A,273.243,3526
!C3D_2OUZ_A,414.559,8485
!C3M_2C8Y_B,371.473,3918
!C3O_2HAS_A,474.716,10998
!C3S_2HKA_B,465.709,5357
!C44_2VIJ_A,591.784,9806
!C4M_2C93_B,393.52,4446
!C5A_2E4W_A,172.159,637
!C5G_1TZF_A,563.301,7313
!C5M_2C8X_B,518.088,5360
!C5P_1QF9_A,321.181,4276
!C6T_4RT3_A,475.179,6851
!C72_3PA4_A,387.906,6536
!C73_3PA5_A,379.884,3209
!C88_3V5P_A,353.441,6071
!C93_3WXC_A,263.246,2281
!C9A_3PHE_A,599.093,9098
!C9M_4EVI_A,194.227,1569
!CA0_3VER_A,389.238,8349
!CA4_2OZ7_A,416.938,30816
!CAK_2GRU_B,256.147,4569
!CB3_2FTO_X,475.453,12093
!CB6_2Y71_A,349.378,12572
!CBC_2ABJ_A,418.775,4509
!CBK_4DOE_A,342.296,2694
!CBO_2BEL_A,568.741,45342
!CBW_2W4Q_A,469.676,41284
!CC5_2I2B_A,237.215,4928
!CCK_3AT4_A,375.404,9712
!CCT_2D3U_A,397.448,2883
!CCU_2F7A_B,140.094,324
!CCW_5AGL_A,252.311,515
!CDC_3HL4_A,487.316,7812
!CDJ_4UVN_A,270.714,5295
!CDP_4C81_A,400.153,5755
!CDT_1UF5_A,191.228,440
!CDV_1UF7_B,159.163,351
!CDY_1QYE_A,269.688,5479
!CE3_4PM5_A,454.458,5624
!CEB_6PRC_L,254.719,1968
!CEI_4MRY_A,411.453,2943
!CEK_3LMP_A,485.485,11519
!CEZ_4ZLF_A,357.288,3131
!CF1_3HP9_A,344.693,3953
!CF4_2VKG_A,356.356,12578
!CFI_3UXL_A,137.116,993
!CG4_4PV0_A,508.505,9262
!CG9_4PUZ_A,411.459,5827
!CGC_4ZLI_A,355.272,8919
!CGP_3RID_A,555.415,10501
!CGS_2W0D_A,392.449,5301
!CH8_4ALJ_A,220.652,881
!CHQ_1W1T_A,235.262,1035
!CII_2W0A_A,303.399,3926
!CIO_1XLX_A,342.409,2952
!CIR_4JQO_A,175.186,381
!CJ5_4J8M_A,523.533,4931
!CJB_3BCS_A,274.227,3323
!CJC_4GGL_A,443.933,15915
!CK7_2WEV_A,328.349,6366
!CL6_2XFH_A,344.837,2856
!CL9_2ZIA_A,285.687,5613
!CLM_1USQ_A,323.129,2889
!CLR_1LRI_A,386.654,3991
!CLY_3JZ0_A,424.983,4765
!CMF_2BRK_A,445.53,7414
!CMG_1H1P_A,247.296,1465
!CMP_2PTM_A,329.206,16335
!CMW_2W0B_A,349.405,6834
!CNQ_4TJU_A,283.712,1449
!CNU_3EWZ_B,347.175,4795
!COC_2AJV_L,304.361,3104
!COX_2AW1_A,313.351,1820
!CP6_4KM0_A,249.719,1113
!CP7_2BLC_A,215.274,1151
!CP8_1UTT_A,372.438,5807
!CPA_1TQ9_A,539.416,11116
!CPB_4O71_A,402.848,6017
!CPF_4BVV_A,331.342,8372
!CPJ_2A3W_A,434.352,13441
!CPW_1SYH_A,239.228,5194
!CPZ_1SUO_A,178.618,408
!CQ0_3S3I_A,348.441,8653
!CQ8_4ZZN_A,360.838,2918
!CQU_3CQU_A,291.311,1077
!CQW_3CQW_A,275.717,7688
!CR3_1O2H_A,336.408,2394
!CR9_1O2R_A,383.439,6707
!CRB_1NR5_A,267.15,5573
!CRZ_1TOW_A,252.288,11338
!CS5_3L58_A,582.701,8628
!CS9_2QMF_A,594.712,7321
!CSG_3H5X_A,479.148,11946
!CSN_3U96_A,234.163,1664
!CT3_3NDZ_A,504.437,12150
!CT5_2BRC_A,352.384,1429
!CT6_2C68_A,380.241,5853
!CT8_2C69_A,381.229,1719
!CTC_3EGZ_B,479.888,19867
!CTE_2X68_A,238.67,6070
!CTM_3FEJ_A,430.924,4466
!CTP_2XWL_A,479.125,6940
!CV7_4UDD_A,470.598,43102
!CVD_4AMJ_A,407.482,5292
!CVI_3VW1_B,372.526,6199
!CWC_5AIS_A,323.412,4773
!CWD_3RTF_B,233.609,2349
!CWU_4CHQ_A,311.309,2225
!CX4_3HMP_A,233.697,8074
!CX9_2YBU_A,387.373,11548
!CXA_4IAV_A,243.26,1984
!CXS_2VXV_H,221.317,1651
!CXW_3TYN_A,359.486,5569
!CXX_2QEI_A,315.86,2739
!CY9_3EKS_A,507.618,27075
!CYZ_3TKD_A,389.878,1987
!CZE_5DQF_A,389.896,7199
!CZM_1J3F_A,344.406,2144
!D0T_4CEF_A,517.55,6553
!D10_4Y9H_A,142.282,372
!D12_4Y9H_A,170.335,421
!D15_2VX3_A,448.925,4611
!D16_4EB4_A,456.472,5611
!D17_2WJP_A,497.543,5791
!D1A_2W7X_A,379.373,4767
!D1G_2FDU_A,202.252,1726
!D1H_2IUZ_A,386.365,10982
!D1M_4EL5_A,298.249,3607
!D1Q_3TK5_A,527.035,8450
!D23_2B53_A,360.376,3717
!D26_2VCX_B,227.285,533
!D2B_3NXO_A,325.385,7214
!D2E_3NXT_A,323.369,7687
!D2F_3NXV_A,339.412,7578
!D2G_2FDV_A,188.226,1399
!D2H_3NXY_A,339.412,7400
!D2J_3NZ6_X,425.481,10077
!D2R_3TD8_A,405.45,8431
!D32_3GZ9_A,515.521,6544
!D3A_3V66_A,538.011,11056
!D3G_2FDW_A,174.199,1013
!D3M_3GL2_A,220.029,1073
!D3Y_4NBI_A,430.438,7998
!D46_3TK6_A,447.981,6749
!D50_3Q44_A,414.495,6675
!D54_3QPE_B,175.116,443
!D55_2VIQ_A,373.466,5046
!D5X_4L4Z_A,228.094,446
!D63_3U08_A,356.401,2731
!D64_2VZ0_A,251.306,5581
!D66_3Q43_A,338.399,3470
!D6I_4BZD_A,390.462,8354
!D71_3G4I_A,375.338,7201
!D72_3NTG_A,384.155,6847
!D7E_5A86_A,431.86,8291
!D7N_4ZZY_A,396.427,12930
!D7S_3UP0_A,413.613,26372
!D80_4QBZ_A,242.296,10765
!D87_3WN4_A,240.3,10239
!D8I_4FPJ_A,245.295,2165
!D8T_3SBF_A,165.121,448
!D8W_3D8W_A,319.361,2855
!D90_3Q3K_A,466.963,6504
!D94_3D94_A,491.63,12106
!D98_4AGZ_B,372.423,3142
!D99_3ASX_A,548.478,6804
!D9A_3Q2Z_A,575.007,11985
!D9H_3MMF_A,343.769,3484
!D9Z_3DCC_A,274.727,1393
!DA3_3DAP_B,201.157,833
!DA7_1DL8_A,327.376,12513
!DAH_3TEG_A,197.188,1322
!DAN_2VK6_A,290.247,3910
!DAT_3IIM_A,408.178,8077
!DAU_1R6D_A,562.313,7554
!DB4_4MXP_A,551.35,8353
!DB8_4MXO_A,532.462,8589
!DBE_2VKU_A,214.217,1037
!DBH_3SAO_B,152.104,761
!DBJ_3VQP_A,166.174,958
!DBS_3CBC_A,240.189,1779
!DC8_2Q70_A,318.315,9703
!DCB_4A3H_A,510.379,10752
!DCF_2PGR_A,269.277,4878
!DCM_1B5E_A,305.181,4379
!DCO_1JQN_A,231.935,313
!DCT_4BWM_A,447.126,6771
!DCX_2Z5Y_A,218.316,489
!DCZ_1P60_A,227.217,2981
!DD2_3BL9_A,434.362,10560
!DDN_1VQ2_A,308.182,5899
!DDS_3PO4_A,471.15,9335
!DE3_3N7H_A,191.269,1472
!DEB_1Z8O_A,386.523,18846
!DEE_1Y2B_A,168.193,593
!DEG_1TR7_A,236.262,1783
!DEO_1ROS_A,470.493,5354
!DEQ_3ARP_A,456.665,15253
!DES_1S9P_A,268.35,2486
